source https://www.rba.gov.au/statistics/historical-data.html
Source,WM/Reuters,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,IMF
Publication date,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,28-Nov-2014,29-Dec-2017,30-Nov-2015,29-Dec-2017
Series ID,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSF,FXRPHP,FXRSDR
10-Jun-2016,0.7415,62.30,4.8660,79.38,0.6561,864.00,0.5131,1.0047,49.54,26.15,1.0442,23.85,3.0216,9872,16561,2.7232,2.3465,5.7557,0.9439,,0.7152,,0.5244
14-Jun-2016,0.7401,62.30,4.8765,78.41,0.6559,868.27,0.5224,1.0019,49.71,26.01,1.0522,23.98,3.0252,9825,16509,2.7180,2.3421,5.7441,0.9495,,0.7135,,0.5256
15-Jun-2016,0.7374,62.20,4.8625,78.27,0.6580,865.12,0.5213,1.0003,49.55,26.04,1.0492,23.93,3.0252,9870,16457,2.7081,2.3335,5.7224,0.9487,,0.7116,,0.5244
16-Jun-2016,0.7391,62.00,4.8612,76.98,0.6554,865.80,0.5217,0.9965,49.68,25.99,1.0438,23.92,3.0214,9845,16488,2.7143,2.3389,5.7344,0.9558,,0.7089,,0.5256
17-Jun-2016,0.7389,62.10,4.8678,77.11,0.6570,866.69,0.5185,0.9974,49.62,26.07,1.0485,23.92,3.0288,9868,16478,2.7136,2.3383,5.7342,0.9559,,0.7127,,0.5251
20-Jun-2016,0.7444,62.40,4.8985,77.94,0.6558,864.10,0.5114,1.0006,50.18,26.22,1.0465,23.99,3.0342,9874,16600,2.7338,2.3557,5.7763,0.9557,,0.7140,,0.5277
21-Jun-2016,0.7473,62.50,4.9136,77.97,0.6596,864.40,0.5082,1.0032,50.42,26.31,1.0515,24.11,3.0329,9925,16665,2.7445,2.3649,5.7993,0.9557,,0.7182,,0.5273
22-Jun-2016,0.7461,62.50,4.9160,78.00,0.6628,861.41,0.5082,1.0019,50.44,26.31,1.0451,24.02,3.0094,9912,16639,2.7401,2.3611,5.7881,0.9546,,0.7182,,0.5260
23-Jun-2016,0.7533,62.90,4.9530,78.85,0.6639,866.63,0.5090,1.0072,50.72,26.52,1.0467,24.19,3.0241,9994,16803,2.7665,2.3839,5.8438,0.9641,,0.7216,,0.5319
24-Jun-2016,0.7387,62.30,4.8895,75.61,0.6701,871.01,0.5401,1.0026,50.28,26.16,1.0485,23.92,3.0390,9913,16491,2.7129,2.3377,5.7328,0.9618,,0.7201,,0.5195
27-Jun-2016,0.7409,62.60,4.9192,75.36,0.6711,875.97,0.5528,1.0059,50.30,26.17,1.0484,24.07,3.0421,9898,16555,2.7210,2.3446,5.7483,0.9667,,0.7221,,0.5300
28-Jun-2016,0.7398,62.40,4.9193,75.44,0.6690,866.43,0.5565,1.0032,50.21,26.14,1.0476,23.95,3.0169,9799,16502,2.7169,2.3411,5.7403,0.9614,,0.7226,,0.5316
29-Jun-2016,0.7387,62.30,4.9149,75.48,0.6681,857.04,0.5554,0.9992,50.09,26.04,1.0447,23.89,2.9991,9724,16483,2.7129,2.3377,5.7314,0.9625,,0.7248,,0.5294
30-Jun-2016,0.7426,62.50,4.9344,76.23,0.6699,855.36,0.5549,1.0027,50.19,26.15,1.0489,23.96,2.9905,9790,16564,2.7272,2.3500,5.7617,0.9632,,0.7283,,0.5320
01-Jul-2016,0.7460,62.80,4.9648,76.73,0.6733,854.24,0.5611,1.0032,50.29,26.18,1.0436,24.01,2.9788,9810,16640,2.7397,2.3608,5.7883,0.9670,,0.7288,,0.5333
04-Jul-2016,0.7506,63.10,5.0011,77.13,0.6740,860.87,0.5649,1.0085,50.43,26.31,1.0435,24.16,2.9990,9854,16743,2.7566,2.3753,5.8231,0.9670,,0.7306,,0.5377
05-Jul-2016,0.7517,63.30,5.0131,76.77,0.6754,868.59,0.5675,1.0134,50.65,26.41,1.0439,24.26,3.0113,9868,16767,2.7606,2.3788,5.8314,0.9682,,0.7304,,0.5385
06-Jul-2016,0.7436,62.80,4.9771,75.18,0.6727,866.90,0.5762,1.0071,50.16,26.19,1.0473,24.08,2.9930,9762,16586,2.7309,2.3532,5.7698,0.9671,,0.7274,,0.5323
07-Jul-2016,0.7521,63.30,5.0276,75.77,0.6782,868.34,0.5796,1.0151,50.75,26.47,1.0465,24.30,3.0272,9874,16774,2.7621,2.3801,5.8349,0.9738,,0.7333,,0.5399
08-Jul-2016,0.7488,63.10,5.0072,75.17,0.6755,869.94,0.5781,1.0107,50.53,26.37,1.0320,24.22,3.0281,9830,16697,2.7500,2.3696,5.8088,0.9745,,0.7317,,0.5375
11-Jul-2016,0.7559,63.60,5.0552,76.70,0.6844,866.90,0.5835,1.0174,50.77,26.53,1.0399,24.35,3.0126,9905,16857,2.7760,2.3921,5.8640,0.9868,,0.7434,,0.5428
12-Jul-2016,0.7588,64.00,5.0764,78.20,0.6845,871.14,0.5803,1.0246,50.98,26.66,1.0443,24.44,3.0272,9967,16922,2.7867,2.4013,5.8867,0.9940,,0.7454,,0.5460
13-Jul-2016,0.7602,64.20,5.0813,79.29,0.6868,871.49,0.5708,1.0245,51.07,26.76,1.0481,24.48,3.0397,9961,16954,2.7918,2.4057,5.8973,0.9928,,0.7510,,0.5461
14-Jul-2016,0.7611,64.20,5.0903,80.14,0.6855,866.03,0.5764,1.0248,50.92,26.75,1.0555,24.39,3.0102,9963,16974,2.7951,2.4085,5.9026,0.9857,,0.7494,,0.5468
15-Jul-2016,0.7626,64.30,5.0973,80.58,0.6858,864.59,0.5692,1.0255,51.13,26.67,1.0676,24.37,3.0191,9979,17007,2.8006,2.4133,5.9137,0.9853,,0.7478,,0.5482
18-Jul-2016,0.7600,64.20,5.0910,80.13,0.6865,863.80,0.5739,1.0248,50.99,26.58,1.0700,24.30,3.0240,9960,16949,2.7911,2.4051,5.8928,0.9833,,0.7471,,0.5452
19-Jul-2016,0.7529,63.70,5.0436,79.85,0.6799,855.07,0.5692,1.0167,50.55,26.33,1.0696,24.09,3.0018,9852,16790,2.7650,2.3826,5.8387,0.9772,,0.7403,,0.5421
20-Jul-2016,0.7501,63.60,5.0161,79.62,0.6808,855.90,0.5725,1.0177,50.40,26.28,1.0628,24.03,3.0207,9823,16729,2.7547,2.3737,5.8171,0.9770,,0.7394,,0.5404
21-Jul-2016,0.7487,63.50,4.9948,80.17,0.6790,850.37,0.5664,1.0159,50.33,26.23,1.0720,23.97,3.0379,9812,16698,2.7496,2.3693,5.8069,0.9768,,0.7375,,0.5404
22-Jul-2016,0.7476,63.30,4.9860,79.13,0.6783,848.15,0.5650,1.0128,50.20,26.11,1.0674,23.95,3.0409,9794,16674,2.7456,2.3658,5.7979,0.9802,,0.7368,,0.5393
25-Jul-2016,0.7485,63.50,4.9986,79.45,0.6820,851.01,0.5698,1.0180,50.32,26.19,1.0702,24.06,3.0546,9828,16695,2.7489,2.3724,5.8049,0.9835,,0.7393,,0.5403
26-Jul-2016,0.7523,63.60,5.0222,78.56,0.6831,853.91,0.5737,1.0213,50.67,26.35,1.0669,24.16,3.0619,9893,16779,2.7628,2.3845,5.8353,0.9924,,0.7410,,0.5434
27-Jul-2016,0.7482,63.40,4.9909,78.94,0.6805,848.68,0.5695,1.0161,50.32,26.20,1.0625,23.98,3.0473,9816,16686,2.7478,2.3715,5.8037,0.9862,,0.7421,,0.5395
28-Jul-2016,0.7525,63.50,5.0135,78.90,0.6798,846.47,0.5708,1.0165,50.46,26.27,1.0590,24.03,3.0506,9869,16781,2.7636,2.3851,5.8366,0.9889,,0.7419,,0.5433
29-Jul-2016,0.7522,63.30,5.0045,77.94,0.6790,842.69,0.5708,1.0146,50.43,26.24,1.0609,23.99,3.0487,9854,16773,2.7625,2.3842,5.8335,0.9894,,0.7369,,0.5411
02-Aug-2016,0.7547,63.20,5.0166,77.15,0.6752,836.51,0.5721,1.0125,50.38,26.24,1.0473,23.83,3.0543,9875,16830,2.7716,2.3921,5.8562,0.9896,,0.7299,,0.5403
03-Aug-2016,0.7589,63.50,5.0313,76.71,0.6770,846.50,0.5694,1.0178,50.74,26.42,1.0543,24.05,3.0842,9954,16925,2.7871,2.4054,5.8878,0.9959,,0.7326,,0.5424
04-Aug-2016,0.7607,63.70,5.0507,77.23,0.6829,847.15,0.5716,1.0207,50.93,26.56,1.0623,24.08,3.0774,9999,16964,2.7937,2.4111,5.9007,0.9940,,0.7402,,0.5428
05-Aug-2016,0.7660,64.10,5.0902,77.40,0.6877,851.14,0.5835,1.0271,51.19,26.67,1.0640,24.16,3.0912,10050,17082,2.8131,2.4279,5.9406,0.9975,,0.7459,,0.5480
08-Aug-2016,0.7610,63.90,5.0681,77.68,0.6859,843.91,0.5818,1.0252,50.77,26.59,1.0694,23.99,3.0733,9996,16971,2.7948,2.4120,5.9019,1.0028,,0.7455,,0.5446
09-Aug-2016,0.7631,64.10,5.0842,78.16,0.6890,843.85,0.5877,1.0292,51.04,26.67,1.0712,23.98,3.0776,10021,17017,2.8025,2.4187,5.9194,1.0058,,0.7507,,0.5482
10-Aug-2016,0.7695,64.40,5.1145,78.02,0.6903,841.41,0.5895,1.0320,51.36,26.76,1.0674,23.92,3.0768,10094,17159,2.8260,2.4390,5.9682,1.0057,,0.7540,,0.5530
11-Aug-2016,0.7701,64.40,5.1139,78.13,0.6898,846.91,0.5924,1.0346,51.49,26.81,1.0616,24.07,3.0904,10101,17173,2.8282,2.4409,5.9730,1.0067,,0.7508,,0.5512
12-Aug-2016,0.7691,64.40,5.1103,78.50,0.6903,847.13,0.5928,1.0346,51.39,26.77,1.0679,24.12,3.0868,10091,17151,2.8245,2.4377,5.9653,0.9976,,0.7497,,0.5513
15-Aug-2016,0.7657,64.10,5.0895,77.54,0.6860,844.67,0.5923,1.0310,51.22,26.58,1.0672,24.04,3.0800,10047,17075,2.8120,2.4269,5.9388,0.9922,,0.7469,,0.5492
16-Aug-2016,0.7698,64.20,5.1065,77.18,0.6864,841.89,0.5958,1.0323,51.51,26.64,1.0621,23.99,3.0730,10085,17167,2.8271,2.4399,5.9712,0.9939,,0.7470,,0.5516
17-Aug-2016,0.7671,64.00,5.0862,77.45,0.6810,849.41,0.5884,1.0304,51.22,26.58,1.0572,24.09,3.0699,10046,17108,2.8172,2.4314,5.9485,0.9877,,0.7390,,0.5471
18-Aug-2016,0.7711,64.20,5.1093,76.97,0.6816,853.30,0.5904,1.0335,51.50,26.66,1.0567,24.19,3.0775,10113,17196,2.8319,2.4441,5.9794,0.9887,,0.7406,,0.5503
19-Aug-2016,0.7644,63.80,5.0794,76.63,0.6744,854.19,0.5816,1.0275,51.15,26.47,1.0522,24.17,3.0626,10038,17046,2.8073,2.4228,5.9269,0.9786,,0.7308,,0.5439
22-Aug-2016,0.7589,63.60,5.0582,76.55,0.6731,855.17,0.5818,1.0274,51.00,26.36,1.0520,24.19,3.0644,10040,16923,2.7871,2.4054,5.8840,0.9808,,0.7320,,0.5400
23-Aug-2016,0.7642,63.80,5.0778,76.50,0.6740,852.96,0.5807,1.0306,51.26,26.43,1.0436,24.25,3.0767,10103,17042,2.8065,2.4222,5.9252,0.9868,,0.7346,,0.5445
24-Aug-2016,0.7603,63.60,5.0612,76.33,0.6735,852.41,0.5770,1.0289,51.04,26.36,1.0441,24.17,3.0701,10082,16955,2.7922,2.4098,5.8952,0.9833,,0.7332,,0.5406
25-Aug-2016,0.7631,63.80,5.0796,76.65,0.6769,852.22,0.5768,1.0323,51.19,26.40,1.0422,24.20,3.0772,10123,17019,2.8025,2.4187,5.9175,0.9858,,0.7375,,0.5432
26-Aug-2016,0.7640,63.80,5.0916,76.71,0.6765,850.60,0.5781,1.0331,51.21,26.41,1.0436,24.20,3.0698,10111,17042,2.8058,2.4216,5.9249,0.9857,,0.7381,,0.5439
29-Aug-2016,0.7551,63.50,5.0389,77.24,0.6738,849.53,0.5753,1.0275,50.74,26.16,1.0422,24.02,3.0510,10021,16846,2.7731,2.3933,5.8569,0.9816,,0.7374,,0.5376
30-Aug-2016,0.7569,63.60,5.0544,77.31,0.6780,846.74,0.5789,1.0305,50.78,26.17,1.0439,24.00,3.0647,10038,16886,2.7797,2.3990,5.8707,0.9862,,0.7424,,0.5419
31-Aug-2016,0.7514,63.20,5.0181,77.48,0.6740,838.28,0.5740,1.0248,50.32,26.04,1.0377,23.83,3.0435,9982,16760,2.7595,2.3816,5.8287,0.9838,,0.7392,,0.5383
01-Sep-2016,0.7538,63.50,5.0352,77.88,0.6759,845.72,0.5734,1.0277,50.47,26.10,1.0392,23.93,3.0732,10003,16810,2.7683,2.3892,5.8474,0.9878,,0.7414,,0.5406
02-Sep-2016,0.7559,63.60,5.0489,78.18,0.6751,844.67,0.5688,1.0268,50.53,26.17,1.0375,23.93,3.0886,10018,16851,2.7760,2.3959,5.8635,0.9899,,0.7407,,0.5417
05-Sep-2016,0.7601,63.80,5.0748,78.56,0.6800,840.87,0.5707,1.0320,50.79,26.39,1.0360,23.96,3.0955,10014,16952,2.7915,2.4092,5.8947,0.9847,,0.7438,,0.5441
06-Sep-2016,0.7629,64.10,5.0968,79.04,0.6844,842.33,0.5726,1.0356,50.78,26.53,1.0408,23.95,3.1119,10031,17013,2.8018,2.4181,5.9166,0.9855,,0.7479,,0.5461
07-Sep-2016,0.7678,64.10,5.1195,77.83,0.6824,838.43,0.5724,1.0341,50.96,26.55,1.0331,23.98,3.1192,10043,17122,2.8197,2.4336,5.9549,0.9861,,0.7441,,0.5494
08-Sep-2016,0.7698,64.30,5.1315,78.29,0.6841,841.20,0.5766,1.0366,51.15,26.69,1.0309,24.09,3.1208,10084,17167,2.8271,2.4399,5.9709,0.9910,,0.7459,,0.5486
09-Sep-2016,0.7652,64.00,5.1083,78.18,0.6782,839.69,0.5741,1.0348,50.92,26.61,1.0345,24.00,3.1109,10009,17065,2.8102,2.4254,5.9363,0.9880,,0.7434,,0.5446
12-Sep-2016,0.7533,63.20,5.0302,77.20,0.6700,836.84,0.5672,1.0247,50.39,26.28,1.0285,23.91,3.0659,9868,16799,2.7665,2.3876,5.8432,0.9842,,0.7350,,0.5373
13-Sep-2016,0.7536,63.20,5.0339,76.79,0.6711,841.17,0.5657,1.0244,50.43,26.29,1.0270,23.86,3.0992,9918,16807,2.7676,2.3886,5.8462,0.9841,,0.7326,,0.5381
14-Sep-2016,0.7480,62.90,4.9902,77.01,0.6664,837.19,0.5668,1.0219,50.10,26.15,1.0296,23.73,3.0870,9895,16686,2.7470,2.3708,5.8031,0.9839,,0.7306,,0.5340
15-Sep-2016,0.7469,62.80,4.9829,76.42,0.6640,835.96,0.5640,1.0204,50.05,26.08,1.0271,23.69,3.0854,9833,16662,2.7430,2.3674,5.7946,0.9864,,0.7270,,0.5338
16-Sep-2016,0.7511,63.10,5.0109,76.66,0.6682,840.66,0.5675,1.0233,50.24,26.16,1.0276,23.71,3.1096,9873,16757,2.7584,2.3807,5.8275,0.9884,,0.7302,,0.5364
19-Sep-2016,0.7544,63.40,5.0312,76.98,0.6753,842.55,0.5782,1.0286,50.45,26.29,1.0316,23.71,3.1157,9930,16834,2.7705,2.3911,5.8527,0.9919,,0.7384,,0.5389
20-Sep-2016,0.7542,63.40,5.0301,76.81,0.6748,843.99,0.5784,1.0279,50.55,26.28,1.0309,23.64,3.1254,9918,16834,2.7698,2.3905,5.8503,0.9962,,0.7393,,0.5403
21-Sep-2016,0.7555,63.60,5.0405,77.48,0.6785,847.19,0.5825,1.0305,50.66,26.28,1.0349,23.76,3.1368,9942,16872,2.7746,2.3946,5.8597,0.9961,,0.7410,,0.5413
22-Sep-2016,0.7637,63.90,5.0930,76.66,0.6819,842.74,0.5852,1.0339,51.06,26.46,1.0419,23.98,3.1384,10006,17040,2.8047,2.4206,5.9232,0.9984,,0.7432,,0.5474
23-Sep-2016,0.7637,64.00,5.0939,77.13,0.6819,842.31,0.5857,1.0373,50.89,26.48,1.0493,23.98,3.1445,9999,17040,2.8047,2.4206,5.9231,0.9981,,0.7411,,0.5454
26-Sep-2016,0.7624,63.90,5.0853,76.91,0.6790,845.08,0.5875,1.0376,50.86,26.42,1.0525,23.99,3.1525,9966,17011,2.7999,2.4165,5.9133,1.0036,,0.7397,,0.5450
27-Sep-2016,0.7666,64.10,5.1130,77.31,0.6817,841.27,0.5906,1.0417,50.96,26.51,1.0520,24.03,3.1565,9926,17106,2.8153,2.4298,5.9450,1.0099,,0.7435,,0.5477
28-Sep-2016,0.7682,64.30,5.1241,77.29,0.6850,841.45,0.5903,1.0447,51.06,26.59,1.0544,24.08,3.1765,9931,17142,2.8212,2.4349,5.9568,1.0143,,0.7463,,0.5486
29-Sep-2016,0.7684,64.40,5.1258,78.08,0.6844,844.27,0.5903,1.0478,51.13,26.62,1.0543,24.11,3.1650,9961,17138,2.8219,2.4355,5.9586,1.0058,,0.7463,,0.5492
30-Sep-2016,0.7630,63.90,5.0893,77.13,0.6802,837.92,0.5886,1.0412,50.83,26.48,1.0484,23.90,3.1600,9917,17019,2.8021,2.4184,5.9171,1.0034,,0.7371,,0.5457
04-Oct-2016,0.7672,64.40,5.1186,78.42,0.6852,849.10,0.5974,1.0498,51.05,26.61,1.0523,24.07,3.1628,9964,17114,2.8175,2.4317,5.9502,1.0077,,0.7478,,0.5489
05-Oct-2016,0.7633,64.30,5.0926,78.53,0.6804,849.86,0.5995,1.0462,50.82,26.55,1.0621,23.97,3.1604,9921,17026,2.8032,2.4193,5.9208,1.0060,,0.7467,,0.5480
06-Oct-2016,0.7596,64.00,5.0679,78.63,0.6783,844.04,0.5972,1.0407,50.59,26.46,1.0599,23.84,3.1402,9866,16943,2.7896,2.4076,5.8921,1.0021,,0.7410,,0.5452
07-Oct-2016,0.7573,64.00,5.0526,78.61,0.6811,845.53,0.6089,1.0405,50.62,26.42,1.0612,23.83,3.1458,9835,16890,2.7812,2.4003,5.8754,1.0030,,0.7440,,0.5444
10-Oct-2016,0.7593,64.10,5.0875,78.12,0.6785,843.89,0.6119,1.0425,50.55,26.61,1.0615,23.89,3.1488,9848,16933,2.7885,2.4067,5.8906,1.0063,,0.7427,,0.5478
11-Oct-2016,0.7552,64.00,5.0706,78.50,0.6783,845.37,0.6128,1.0413,50.25,26.56,1.0686,23.91,3.1371,9812,16842,2.7735,2.3937,5.8595,0.9960,,0.7425,,0.5448
12-Oct-2016,0.7577,64.30,5.0908,78.46,0.6858,850.40,0.6163,1.0444,50.41,26.85,1.0700,23.98,3.1706,9863,16899,2.7827,2.4016,5.8787,1.0015,,0.7490,,0.5481
13-Oct-2016,0.7537,64.10,5.0701,78.24,0.6842,853.98,0.6185,1.0438,50.34,26.92,1.0679,23.95,3.1731,9829,16813,2.7680,2.3889,5.8469,1.0014,,0.7457,,0.5461
14-Oct-2016,0.7582,64.50,5.0989,78.92,0.6875,860.63,0.6216,1.0531,50.69,26.75,1.0670,24.06,3.1947,9906,16913,2.7845,2.4032,5.8825,1.0014,,0.7489,,0.5496
17-Oct-2016,0.7599,64.70,5.1170,79.19,0.6917,866.86,0.6249,1.0576,50.80,26.87,1.0689,24.17,3.2049,9920,16953,2.7907,2.4086,5.8960,1.0000,,0.7518,,0.5512
18-Oct-2016,0.7671,65.20,5.1700,79.73,0.6963,869.28,0.6274,1.0645,51.20,26.99,1.0678,24.34,3.2276,10008,17114,2.8172,2.4314,5.9515,1.0044,,0.7577,,0.5571
19-Oct-2016,0.7666,65.10,5.1663,79.59,0.6982,861.16,0.6243,1.0634,51.15,26.77,1.0637,24.16,3.2124,9973,17101,2.8153,2.4298,5.9476,1.0052,,0.7589,,0.5558
20-Oct-2016,0.7670,65.10,5.1693,79.48,0.6996,863.80,0.6248,1.0649,51.19,26.78,1.0607,24.20,3.2061,9975,17109,2.8168,2.4311,5.9503,1.0085,,0.7593,,0.5562
21-Oct-2016,0.7630,65.00,5.1558,79.43,0.6998,867.00,0.6233,1.0635,51.05,26.81,1.0642,24.19,3.1989,9946,17023,2.8021,2.4184,5.9197,1.0107,,0.7593,,0.5537
24-Oct-2016,0.7615,65.00,5.1582,79.13,0.7006,864.45,0.6241,1.0610,50.94,26.68,1.0637,24.15,3.1850,9930,16995,2.7966,2.4136,5.9076,1.0168,,0.7575,,0.5544
25-Oct-2016,0.7629,65.10,5.1695,79.65,0.7011,867.34,0.6244,1.0623,51.02,26.72,1.0668,24.13,3.1859,9932,17039,2.8018,2.4181,5.9174,1.0173,,0.7585,,0.5554
26-Oct-2016,0.7683,65.50,5.2017,80.17,0.7057,871.60,0.6317,1.0680,51.33,26.91,1.0736,24.28,3.1961,9992,17161,2.8216,2.4352,5.9585,1.0261,,0.7645,,0.5599
27-Oct-2016,0.7631,65.10,5.1715,79.73,0.7000,871.12,0.6248,1.0626,51.03,26.78,1.0665,24.18,3.1928,9943,17043,2.8025,2.4187,5.9181,1.0217,,0.7588,,0.5554
28-Oct-2016,0.7597,64.90,5.1501,79.89,0.6966,870.05,0.6238,1.0597,50.80,26.66,1.0636,24.04,3.1885,9907,16961,2.7900,2.4079,5.8904,1.0165,,0.7550,,0.5530
31-Oct-2016,0.7613,65.00,5.1535,79.79,0.6941,869.79,0.6244,1.0595,50.84,26.64,1.0642,24.01,3.2001,9933,16994,2.7959,2.4130,5.9040,1.0204,,0.7519,,0.5550
01-Nov-2016,0.7653,65.30,5.1851,80.26,0.6980,872.82,0.6258,1.0647,51.06,26.80,1.0689,24.16,3.2051,9978,17084,2.8106,2.4257,5.9348,1.0268,,0.7573,,0.5571
02-Nov-2016,0.7624,64.90,5.1573,79.05,0.6887,876.15,0.6229,1.0597,50.97,26.72,1.0548,24.08,3.2002,9957,17017,2.7999,2.4165,5.9124,1.0213,,0.7419,,0.5533
03-Nov-2016,0.7668,65.00,5.1831,78.78,0.6898,873.04,0.6218,1.0609,51.14,26.78,1.0497,24.12,3.2087,10011,17120,2.8161,2.4304,5.9466,1.0256,,0.7443,,0.5544
04-Nov-2016,0.7680,65.20,5.1926,79.17,0.6923,876.56,0.6161,1.0631,51.23,26.86,1.0513,24.13,3.2225,10049,17148,2.8205,2.4342,5.9565,1.0290,,0.7489,,0.5552
07-Nov-2016,0.7674,65.30,5.1989,80.15,0.6930,876.83,0.6161,1.0657,51.19,26.88,1.0504,24.13,3.2288,10038,17141,2.8183,2.4323,5.9521,1.0272,,0.7491,,0.5540
08-Nov-2016,0.7700,65.50,5.2194,80.41,0.6973,874.07,0.6216,1.0705,51.37,26.92,1.0508,24.20,3.2386,10075,17198,2.8278,2.4406,5.9719,1.0306,,0.7507,,0.5576
09-Nov-2016,0.7596,64.30,5.1349,76.94,0.6736,877.41,0.6058,1.0558,50.78,26.54,1.0407,24.03,3.2070,9993,16966,2.7896,2.4076,5.8905,1.0268,,0.7261,,0.5506
10-Nov-2016,0.7661,65.50,5.2032,80.86,0.7011,880.40,0.6171,1.0716,50.88,26.87,1.0565,24.19,3.2582,10050,17102,2.8135,2.4282,5.9413,1.0284,,0.7538,,0.5538
11-Nov-2016,0.7618,65.40,5.1888,81.11,0.6986,884.75,0.6064,1.0727,51.03,26.85,1.0559,24.20,3.2980,10123,17009,2.7977,2.4146,5.9092,1.0256,,0.7514,,0.5556
14-Nov-2016,0.7546,65.10,5.1508,81.09,0.6988,883.75,0.6006,1.0675,50.74,26.73,1.0633,24.11,3.2674,10074,16858,2.7713,2.3918,5.8546,1.0230,,0.7480,,0.5497
15-Nov-2016,0.7558,65.40,5.1853,81.73,0.7031,884.70,0.6053,1.0682,51.18,26.74,1.0636,24.13,3.2764,10079,16891,2.7757,2.3956,5.8626,1.0235,,0.7538,,0.5532
16-Nov-2016,0.7552,65.40,5.1871,82.38,0.7031,881.51,0.6061,1.0684,51.13,26.76,1.0646,23.98,3.2840,10093,16901,2.7735,2.3937,5.8583,1.0145,,0.7554,,0.5539
17-Nov-2016,0.7478,64.90,5.1368,81.53,0.6990,880.87,0.6014,1.0600,50.79,26.50,1.0534,23.85,3.2791,10013,16762,2.7463,2.3740,5.8008,1.0044,,0.7490,,0.5502
18-Nov-2016,0.7394,64.50,5.0945,81.74,0.6971,873.13,0.5960,1.0542,50.33,26.32,1.0540,23.69,3.2622,9923,16633,2.7154,2.3473,5.7358,1.0016,,0.7455,,0.5429
21-Nov-2016,0.7324,64.00,5.0516,81.35,0.6912,867.67,0.5936,1.0459,49.95,26.05,1.0454,23.46,3.2445,9847,16512,2.6897,2.3251,5.6808,0.9871,,0.7397,,0.5402
22-Nov-2016,0.7398,64.50,5.0972,81.97,0.6960,869.86,0.5922,1.0531,50.48,26.24,1.0449,23.57,3.2795,9947,16674,2.7169,2.3486,5.7377,0.9917,,0.7467,,0.5459
23-Nov-2016,0.7427,64.80,5.1197,82.48,0.6989,874.35,0.5981,1.0596,50.85,26.38,1.0520,23.70,3.2980,10014,16811,2.7276,2.3578,5.7600,0.9985,,0.7512,,0.5480
24-Nov-2016,0.7375,64.70,5.1034,83.13,0.6994,871.84,0.5929,1.0576,50.75,26.33,1.0551,23.57,3.2878,9984,16727,2.7085,2.3413,5.7203,0.9967,,0.7507,,0.5449
25-Nov-2016,0.7431,65.20,5.1385,84.29,0.7030,874.89,0.5969,1.0635,50.84,26.51,1.0592,23.70,3.3172,10083,16913,2.7290,2.3590,5.7636,1.0026,,0.7551,,0.5490
28-Nov-2016,0.7477,65.20,5.1610,83.63,0.7015,873.85,0.5977,1.0635,51.29,26.57,1.0547,23.72,3.3347,10086,16986,2.7459,2.3737,5.7989,1.0071,,0.7547,,0.5524
29-Nov-2016,0.7477,65.30,5.1531,83.70,0.7053,874.63,0.6030,1.0657,51.34,26.58,1.0561,23.77,3.3370,10139,16980,2.7459,2.3737,5.7995,1.0042,,0.7582,,0.5531
30-Nov-2016,0.7474,65.30,5.1463,84.23,0.7028,873.34,0.5985,1.0652,51.26,26.62,1.0463,23.82,3.3371,10138,16947,2.7448,2.3727,5.7966,1.0047,,0.7572,,0.5528
01-Dec-2016,0.7408,64.80,5.1071,84.58,0.6989,868.22,0.5916,1.0594,50.66,26.46,1.0441,23.64,3.3084,10053,16805,2.7206,2.3517,5.7452,0.9925,,0.7528,,0.5472
02-Dec-2016,0.7411,64.70,5.1010,84.47,0.6940,868.87,0.5879,1.0553,50.64,26.44,1.0450,23.67,3.2953,9996,16808,2.7217,2.3527,5.7479,0.9868,,0.7487,,0.5476
05-Dec-2016,0.7453,65.20,5.1348,84.64,0.7064,875.02,0.5874,1.0624,50.83,26.59,1.0490,23.86,3.3162,10054,16929,2.7371,2.3660,5.7798,0.9933,,0.7577,,0.5500
06-Dec-2016,0.7459,65.00,5.1229,84.88,0.6935,873.82,0.5852,1.0588,50.78,26.58,1.0441,23.84,3.3155,9980,16953,2.7393,2.3679,5.7850,0.9906,,0.7513,,0.5494
07-Dec-2016,0.7430,64.80,5.1178,84.81,0.6930,867.75,0.5867,1.0568,50.40,26.50,1.0435,23.71,3.2959,9908,16881,2.7287,2.3587,5.7629,0.9872,,0.7501,,0.5464
08-Dec-2016,0.7497,65.20,5.1573,84.99,0.6958,868.30,0.5926,1.0619,50.57,26.70,1.0401,23.76,3.3204,9962,16979,2.7533,2.3800,5.8147,0.9910,,0.7543,,0.5524
